voltage [V],current [A],time [s]
-0.002692878,-9.799536e-06,84.91182
-0.002691567,-9.700219e-06,85.05287
-0.002691656,-9.59936e-06,85.19392
-0.002690524,-9.500029e-06,85.33497
-0.002689958,-9.40029e-06,85.476
-0.002690136,-9.299329e-06,85.61704
-0.002689987,-9.200245e-06,85.75808
-0.002689183,-9.09924e-06,85.89914
-0.002688676,-8.999981e-06,86.04019
-0.002688378,-8.898962e-06,86.18124
-0.002687693,-8.799863e-06,86.3223
-0.002687335,-8.700445e-06,86.46335
-0.002687275,-8.599425e-06,86.60439
-0.002686352,-8.500167e-06,86.74544
-0.002686203,-8.399104e-06,86.88651
-0.002685547,-8.299932e-06,87.02755
-0.002683997,-8.200645e-06,87.16859
-0.002684027,-8.099698e-06,87.30963
-0.002684385,-8.000265e-06,87.45067
-0.002683103,-7.899434e-06,87.59171
-0.002683282,-7.800118e-06,87.73278
-0.002682388,-7.698909e-06,87.87383
-0.002681762,-7.599563e-06,88.01489
-0.002682,-7.50045e-06,88.15593
-0.002681047,-7.399431e-06,88.29698
-0.002680063,-7.300026e-06,88.43804
-0.002679139,-7.199124e-06,88.57908
-0.002679467,-7.099807e-06,88.72012
-0.002678335,-6.998976e-06,88.86117
-0.002677888,-6.899543e-06,89.00223
-0.002677381,-6.800226e-06,89.14326
-0.002676427,-6.699251e-06,89.28432
-0.002675921,-6.600007e-06,89.42538
-0.002675444,-6.498987e-06,89.56644
-0.00267458,-6.399714e-06,89.70747
-0.002674252,-6.300324e-06,89.84854
-0.002673298,-6.199494e-06,89.98961
-0.002673119,-6.100163e-06,90.13065
-0.002671659,-5.998707e-06,90.27169
-0.002671063,-5.899317e-06,90.41274
-0.002670974,-5.798356e-06,90.55379
-0.002669871,-5.699272e-06,90.69486
-0.002669275,-5.599883e-06,90.83589
-0.002667964,-5.49898e-06,90.97695
-0.002667725,-5.39975e-06,91.11801
-0.002666652,-5.298891e-06,91.25905
-0.002665937,-5.199399e-06,91.40009
-0.002664804,-5.100112e-06,91.54113
-0.00266403,-4.99918e-06,91.68218
-0.002662867,-4.89995e-06,91.82321
-0.002662152,-4.798974e-06,91.96425
-0.002660483,-4.699701e-06,92.1053
-0.002659678,-4.59874e-06,92.24636
-0.002658218,-4.499248e-06,92.3874
-0.002657652,-4.400194e-06,92.52845
-0.002655208,-4.299131e-06,92.66951
-0.002653837,-4.199581e-06,92.81056
-0.002652019,-4.098678e-06,92.95161
-0.002650052,-3.999594e-06,93.09268
-0.002647102,-3.89856e-06,93.23372
