voltage [V],current [A],time [s]
7.331371e-06,2.999644e-06,74.75678
7.659197e-06,3.099034e-06,74.89783
6.824732e-06,3.200024e-06,75.03887
7.122755e-06,3.299137e-06,75.17992
6.705523e-06,3.400142e-06,75.32098
7.003546e-06,3.499474e-06,75.46202
6.824732e-06,3.598834e-06,75.60307
6.914139e-06,3.699664e-06,75.74411
6.854534e-06,3.799054e-06,75.88515
6.943941e-06,3.899942e-06,76.02619
6.854534e-06,3.999259e-06,76.16724
6.914139e-06,4.100046e-06,76.30829
6.616116e-06,4.199377e-06,76.44933
6.616116e-06,4.298839e-06,76.59037
7.06315e-06,4.399859e-06,76.7314
7.003546e-06,4.499248e-06,76.87246
6.943941e-06,4.600079e-06,77.01349
6.79493e-06,4.699352e-06,77.15454
7.18236e-06,4.800313e-06,77.29558
7.033348e-06,4.899615e-06,77.43661
0.001211822,4.998787e-06,77.57766
0.002675653,5.099733e-06,77.71871
0.002677977,5.199166e-06,77.85977
0.002679706,5.300128e-06,78.00081
0.002682328,5.399284e-06,78.14186
0.002683401,5.500275e-06,78.28294
0.002684295,5.599533e-06,78.42398
0.002685905,5.698879e-06,78.56504
0.002687335,5.79968e-06,78.70609
0.002688706,5.89907e-06,78.84714
0.002690017,6.000046e-06,78.98819
0.002691209,6.099668e-06,79.12924
0.002691865,6.200658e-06,79.2703
0.002692968,6.299844e-06,79.41136
0.002694577,6.399161e-06,79.55241
0.002695173,6.500137e-06,79.69346
0.002696007,6.599541e-06,79.83452
0.002696753,6.700313e-06,79.97555
0.002698392,6.799615e-06,80.1166
0.002699375,6.900693e-06,80.25765
0.002699614,6.999995e-06,80.3987
0.00270015,7.099152e-06,80.53973
0.002701759,7.200157e-06,80.68079
0.002702236,7.299561e-06,80.82184
0.002703071,7.400435e-06,80.96289
0.002704024,7.499752e-06,81.10394
0.00270465,7.598879e-06,81.245
0.002705693,7.699884e-06,81.38605
0.002706438,7.799375e-06,81.52708
0.002707511,7.900366e-06,81.66814
0.002708048,7.999566e-06,81.8092
0.002708882,8.100527e-06,81.95027
0.002709359,8.199844e-06,82.09131
0.002709687,8.299103e-06,82.23235
0.002711207,8.399948e-06,82.37341
0.002712071,8.499293e-06,82.51445
0.002712429,8.600357e-06,82.65548
0.002713054,8.699717e-06,82.79654
0.002713919,8.800664e-06,82.93759
0.002714187,8.899806e-06,83.07864
0.002715051,8.999108e-06,83.21968
0.002715826,9.100026e-06,83.36075
0.002716362,9.199342e-06,83.50181
0.002717078,9.300129e-06,83.64286
0.002717823,9.399562e-06,83.7839
0.002718627,9.500829e-06,83.92494
0.002719283,9.600175e-06,84.066
0.002719432,9.699274e-06,84.20705
0.002720803,9.800322e-06,84.3481
0.002720952,9.89961e-06,84.48915
0.002721608,1.00006e-05,84.63019
0.002721995,1.010002e-05,84.77123
0.002722889,1.020078e-05,84.91229
0.002722889,1.030012e-05,85.05336
0.0027242,1.039942e-05,85.1944
0.002724737,1.050041e-05,85.33544
0.002725542,1.059959e-05,85.4765
0.002725661,1.070058e-05,85.61755
0.002726853,1.079992e-05,85.75861
0.002728373,1.09009e-05,85.89967
0.002727717,1.100001e-05,86.04072
0.002728939,1.109928e-05,86.18178
0.002729416,1.120051e-05,86.32282
0.002729416,1.129984e-05,86.46387
0.002730399,1.140065e-05,86.60492
0.002730817,1.150001e-05,86.74595
0.002732068,1.160099e-05,86.88699
0.002732068,1.170021e-05,87.02805
0.002732843,1.179954e-05,87.1691
0.002733618,1.190029e-05,87.31014
0.002734184,1.199973e-05,87.45121
0.002734631,1.210075e-05,87.59227
0.0027349,1.220008e-05,87.73331
0.002735645,1.230082e-05,87.87436
0.002735645,1.240017e-05,88.01542
0.002736419,1.249944e-05,88.15647
0.002737463,1.260037e-05,88.29752
0.002738416,1.269963e-05,88.43859
0.002738625,1.280058e-05,88.57965
0.002739131,1.290001e-05,88.72069
0.002739757,1.300086e-05,88.86174
0.002740055,1.310019e-05,89.00281
0.002741247,1.31993e-05,89.14386
0.002741486,1.33003e-05,89.28491
0.002742231,1.339962e-05,89.42596
0.002742797,1.350061e-05,89.56701
0.002742857,1.359984e-05,89.70804
0.002744257,1.370079e-05,89.84909
0.002745569,1.380018e-05,89.99014
0.002745003,1.389945e-05,90.13119
0.002746344,1.400027e-05,90.27224
0.002746552,1.409967e-05,90.41331
0.002747089,1.42006e-05,90.55438
0.002747715,1.429996e-05,90.69543
0.00274843,1.439925e-05,90.83646
0.00274846,1.450007e-05,90.97751
0.002748907,1.459938e-05,91.11855
0.002750218,1.470049e-05,91.25959
0.002750635,1.479985e-05,91.40065
0.002751648,1.490062e-05,91.54171
0.002751589,1.500006e-05,91.68274
0.002752304,1.50993e-05,91.82382
